ONGLET,REF,MARQUE,NOM,VERSION,CLASSE,KV,POIDS,H STATOR,D STATOR,H MOTEUR,D MOTEUR,D SHAFT,L SHAFT,TYPE SHAFT,VIS HEL,VIS FIX,ENTRAXE FIX,LIPO,VOLTAGE,L CABLE,TYPE CABLE,HELICE,PUISSANCE,AMP,AIMANT,CLOCHE,CONFIG,LIEN,IMG
AXIS,AXIS--710,AXIS,,,,710,,,,57,,,,,,,,,,,,,,,150,,,,
AXIS,AXIS--710,AXIS,,,,710,,,,56,,,,,,,,,,,,,,,115,,,,
AXIS,AXIS--710,AXIS,,,,710,,,,57,,,,,,,,,,,,,,,150,,,,
AXIS,AXIS--710,AXIS,,,,710,,,,177,,,,,,,,,,,,,,,840,,,,
AXIS,AXIS--720,AXIS,,,,720,,,,87,,,,,,,,,,,,,,,300,,,,
AXIS,AXIS--720,AXIS,,,,720,,,,91,,,,,,,,,,,,,,,300,,,,
AXIS,AXIS--760,AXIS,,,,760,,,,230,,,,,,,,,,,,,,,665,,,,
AXIS,AXIS--760,AXIS,,,,760,,,,177,,,,,,,,,,,,,,,570,,,,
AXIS,AXIS--760,AXIS,,,,760,,,,187,,,,,,,,,,,,,,,570,,,,
AXIS,AXIS--760,AXIS,,,,760,,,,181,,,,,,,,,,,,,,,555,,,,
AXIS,AXIS--765,AXIS,,,,765,,,,106,,,,,,,,,,,,,,,375,,,,
AXIS,AXIS--790,AXIS,,,,790,,,,232,,,,,,,,,,,,,,,890,,,,
AXIS,AXIS--840,AXIS,,,,840,,,,70,,,,,,,,,,,,,,,270,,,,
AXIS,AXIS--840,AXIS,,,,840,,,,74,,,,,,,,,,,,,,,270,,,,
AXIS,AXIS--840,AXIS,,,,840,,,,69.5,,,,,,,,,,,,,,,270,,,,
AXIS,AXIS--840,AXIS,,,,840,,,,164,,,,,,,,,,,,,,,365,,,,
AXIS,AXIS--840,AXIS,,,,840,,,,107,,,,,,,,,,,,,,,355,,,,
AXIS,AXIS--840,AXIS,,,,840,,,,115,,,,,,,,,,,,,,,355,,,,
AXIS,AXIS--840,AXIS,,,,840,,,,106,,,,,,,,,,,,,,,375,,,,
AXIS,AXIS--860,AXIS,,,,860,,,,197,,,,,,,,,,,,,,,530,,,,
AXIS,AXIS--860,AXIS,,,,860,,,,148,,,,,,,,,,,,,,,520,,,,
AXIS,AXIS--860,AXIS,,,,860,,,,158,,,,,,,,,,,,,,,520,,,,
AXIS,AXIS--860,AXIS,,,,860,,,,151,,,,,,,,,,,,,,,540,,,,
AXIS,AXIS--880,AXIS,,,,880,,,,58,,,,,,,,,,,,,,,165,,,,
AXIS,AXIS--910,AXIS,,,,910,,,,87,,,,,,,,,,,,,,,400,,,,
AXIS,AXIS--910,AXIS,,,,910,,,,91,,,,,,,,,,,,,,,400,,,,
AXIS,AXIS--920,AXIS,,,,920,,,,57,,,,,,,,,,,,,,,180,,,,
AXIS,AXIS--920,AXIS,,,,920,,,,56,,,,,,,,,,,,,,,135,,,,
AXIS,AXIS--920,AXIS,,,,920,,,,60,,,,,,,,,,,,,,,135,,,,
AXIS,AXIS--920,AXIS,,,,920,,,,57,,,,,,,,,,,,,,,180,,,,
AXIS,AXIS--920,AXIS,,,,920,,,,230,,,,,,,,,,,,,,,675,,,,
AXIS,AXIS--920,AXIS,,,,920,,,,177,,,,,,,,,,,,,,,655,,,,
AXIS,AXIS--920,AXIS,,,,920,,,,187,,,,,,,,,,,,,,,655,,,,
AXIS,AXIS--920,AXIS,,,,920,,,,181,,,,,,,,,,,,,,,630,,,,
AXIS,AXIS--990,AXIS,,,,990,,,,197,,,,,,,,,,,,,,,660,,,,
AXIS,AXIS--990,AXIS,,,,990,,,,148,,,,,,,,,,,,,,,565,,,,
AXIS,AXIS--990,AXIS,,,,990,,,,158,,,,,,,,,,,,,,,565,,,,
AXIS,AXIS--990,AXIS,,,,990,,,,151,,,,,,,,,,,,,,,555,,,,
AXIS,AXIS--1035,AXIS,,,,1035,,,,164,,,,,,,,,,,,,,,335,,,,
AXIS,AXIS--1035,AXIS,,,,1035,,,,107,,,,,,,,,,,,,,,325,,,,
AXIS,AXIS--1035,AXIS,,,,1035,,,,115,,,,,,,,,,,,,,,325,,,,
AXIS,AXIS--1035,AXIS,,,,1035,,,,106,,,,,,,,,,,,,,,450,,,,
AXIS,AXIS--1050,AXIS,,,,1050,,,,70,,,,,,,,,,,,,,,245,,,,
AXIS,AXIS--1050,AXIS,,,,1050,,,,74,,,,,,,,,,,,,,,245,,,,
AXIS,AXIS--1050,AXIS,,,,1050,,,,69.5,,,,,,,,,,,,,,,330,,,,
AXIS,AXIS--1060,AXIS,,,,1060,,,,46,,,,,,,,,,,,,,,113,,,,
AXIS,AXIS--1100,AXIS,,,,1100,,,,45,,,,,,,,,,,,,,,120,,,,
AXIS,AXIS--1100,AXIS,,,,1100,,,,44,,,,,,,,,,,,,,,100,,,,
AXIS,AXIS--1100,AXIS,,,,1100,,,,45,,,,,,,,,,,,,,,120,,,,
AXIS,AXIS--1120,AXIS,,,,1120,,,,58,,,,,,,,,,,,,,,225,,,,
AXIS,AXIS--1130,AXIS,,,,1130,,,,177,,,,,,,,,,,,,,,665,,,,
AXIS,AXIS--1130,AXIS,,,,1130,,,,187,,,,,,,,,,,,,,,665,,,,
AXIS,AXIS--1130,AXIS,,,,1130,,,,181,,,,,,,,,,,,,,,825,,,,
AXIS,AXIS--1150,AXIS,,,,1150,,,,57,,,,,,,,,,,,,,,240,,,,
AXIS,AXIS--1150,AXIS,,,,1150,,,,56,,,,,,,,,,,,,,,180,,,,
AXIS,AXIS--1150,AXIS,,,,1150,,,,60,,,,,,,,,,,,,,,180,,,,
AXIS,AXIS--1150,AXIS,,,,1150,,,,57,,,,,,,,,,,,,,,240,,,,
AXIS,AXIS--1190,AXIS,,,,1190,,,,130,,,,,,,,,,,,,,,240,,,,
AXIS,AXIS--1190,AXIS,,,,1190,,,,77,,,,,,,,,,,,,,,230,,,,
AXIS,AXIS--1190,AXIS,,,,1190,,,,85,,,,,,,,,,,,,,,230,,,,
AXIS,AXIS--1190,AXIS,,,,1190,,,,76,,,,,,,,,,,,,,,330,,,,
AXIS,AXIS--1200,AXIS,,,,1200,,,,87,,,,,,,,,,,,,,,450,,,,
AXIS,AXIS--1200,AXIS,,,,1200,,,,91,,,,,,,,,,,,,,,450,,,,
AXIS,AXIS--1200,AXIS,,,,1200,,,,148,,,,,,,,,,,,,,,585,,,,
AXIS,AXIS--1200,AXIS,,,,1200,,,,158,,,,,,,,,,,,,,,585,,,,
AXIS,AXIS--1200,AXIS,,,,1200,,,,151,,,,,,,,,,,,,,,630,,,,
AXIS,AXIS--1330,AXIS,,,,1330,,,,46,,,,,,,,,,,,,,,150,,,,
AXIS,AXIS--1380,AXIS,,,,1380,,,,70,,,,,,,,,,,,,,,330,,,,
AXIS,AXIS--1380,AXIS,,,,1380,,,,74,,,,,,,,,,,,,,,330,,,,
AXIS,AXIS--1380,AXIS,,,,1380,,,,69.5,,,,,,,,,,,,,,,450,,,,
AXIS,AXIS--1390,AXIS,,,,1390,,,,107,,,,,,,,,,,,,,,360,,,,
AXIS,AXIS--1390,AXIS,,,,1390,,,,115,,,,,,,,,,,,,,,360,,,,
AXIS,AXIS--1390,AXIS,,,,1390,,,,106,,,,,,,,,,,,,,,525,,,,
AXIS,AXIS--1400,AXIS,,,,1400,,,,2023-09-25 00:00:00,,,,,,,,,,,,,,,113,,,,
AXIS,AXIS--1400,AXIS,,,,1400,,,,2023-05-27 00:00:00,,,,,,,,,,,,,,,128,,,,
AXIS,AXIS--1400,AXIS,,,,1400,,,,2023-05-24 00:00:00,,,,,,,,,,,,,,,113,,,,
AXIS,AXIS--1420,AXIS,,,,1420,,,,45,,,,,,,,,,,,,,,165,,,,
AXIS,AXIS--1420,AXIS,,,,1420,,,,44,,,,,,,,,,,,,,,130,,,,
AXIS,AXIS--1420,AXIS,,,,1420,,,,45,,,,,,,,,,,,,,,165,,,,
AXIS,AXIS--1490,AXIS,,,,1490,,,,77,,,,,,,,,,,,,,,255,,,,
AXIS,AXIS--1490,AXIS,,,,1490,,,,85,,,,,,,,,,,,,,,255,,,,
AXIS,AXIS--1490,AXIS,,,,1490,,,,76,,,,,,,,,,,,,,,330,,,,
AXIS,AXIS--1500,AXIS,,,,1500,,,,148,,,,,,,,,,,,,,,650,,,,
AXIS,AXIS--1500,AXIS,,,,1500,,,,158,,,,,,,,,,,,,,,650,,,,
AXIS,AXIS--1500,AXIS,,,,1500,,,,151,,,,,,,,,,,,,,,825,,,,
AXIS,AXIS--1500,AXIS,,,,1500,,,,177,,,,,,,,,,,,,,,740,,,,
AXIS,AXIS--1500,AXIS,,,,1500,,,,187,,,,,,,,,,,,,,,740,,,,
AXIS,AXIS--1500,AXIS,,,,1500,,,,181,,,,,,,,,,,,,,,975,,,,
AXIS,AXIS--1525,AXIS,,,,1525,,,,20,,,,,,,,,,,,,,,120,,,,
AXIS,AXIS--1525,AXIS,,,,1525,,,,2023-05-18 00:00:00,,,,,,,,,,,,,,,105,,,,
AXIS,AXIS--1600,AXIS,,,,1600,,,,46,,,,,,,,,,,,,,,225,,,,
AXIS,AXIS--1640,AXIS,,,,1640,,,,107,,,,,,,,,,,,,,,460,,,,
AXIS,AXIS--1640,AXIS,,,,1640,,,,115,,,,,,,,,,,,,,,460,,,,
AXIS,AXIS--1640,AXIS,,,,1640,,,,106,,,,,,,,,,,,,,,675,,,,
AXIS,AXIS--1720,AXIS,,,,1720,,,,20,,,,,,,,,,,,,,,143,,,,
AXIS,AXIS--1720,AXIS,,,,1720,,,,2023-05-18 00:00:00,,,,,,,,,,,,,,,128,,,,
AXIS,AXIS--1820,AXIS,,,,1820,,,,45,,,,,,,,,,,,,,,240,,,,
AXIS,AXIS--1820,AXIS,,,,1820,,,,44,,,,,,,,,,,,,,,180,,,,
AXIS,AXIS--1820,AXIS,,,,1820,,,,45,,,,,,,,,,,,,,,240,,,,
AXIS,AXIS--1820,AXIS,,,,1820,,,,77,,,,,,,,,,,,,,,270,,,,
AXIS,AXIS--1820,AXIS,,,,1820,,,,85,,,,,,,,,,,,,,,270,,,,
AXIS,AXIS--1820,AXIS,,,,1820,,,,76,,,,,,,,,,,,,,,375,,,,
AXIS,AXIS--1880,AXIS,,,,1880,,,,69.5,,,,,,,,,,,,,,,510,,,,
AXIS,AXIS--1950,AXIS,,,,1950,,,,56,,,,,,,,,,,,,,,300,,,,
AXIS,AXIS--1950,AXIS,,,,1950,,,,60,,,,,,,,,,,,,,,300,,,,
AXIS,AXIS--1950,AXIS,,,,1950,,,,57,,,,,,,,,,,,,,,420,,,,
AXIS,AXIS--2000,AXIS,,,,2000,,,,19,,,,,,,,,,,,,,,150,,,,
AXIS,AXIS--2000,AXIS,,,,2000,,,,2023-05-18 00:00:00,,,,,,,,,,,,,,,135,,,,
AXIS,AXIS--2000,AXIS,,,,2000,,,,148,,,,,,,,,,,,,,,1500,,,,
AXIS,AXIS--2300,AXIS,,,,2300,,,,19,,,,,,,,,,,,,,,62,,,,
AXIS,AXIS--2300,AXIS,,,,2300,,,,19,,,,,,,,,,,,,,,150,,,,
AXIS,AXIS--2300,AXIS,,,,2300,,,,2023-05-18 00:00:00,,,,,,,,,,,,,,,135,,,,
AXIS,AXIS--2300,AXIS,,,,2300,,,,24,,,,,,,,,,,,,,,300,,,,
AXIS,AXIS--2300,AXIS,,,,2300,,,,2023-05-22 00:00:00,,,,,,,,,,,,,,,180,,,,
AXIS,AXIS--2300,AXIS,,,,2300,,,,2023-05-22 00:00:00,,,,,,,,,,,,,,,180,,,,
AXIS,AXIS--2850,AXIS,,,,2850,,,,107,,,,,,,,,,,,,,,550,,,,
AXIS,AXIS--2850,AXIS,,,,2850,,,,106,,,,,,,,,,,,,,,825,,,,
AXIS,AXIS--2900,AXIS,,,,2900,,,,57,,,,,,,,,,,,,,,330,,,,
AXIS,AXIS--3000,AXIS,,,,3000,,,,69.5,,,,,,,,,,,,,,,510,,,,
BADASS,BadA--270,BadAss,,,,270,,,,528,,,,,,,,,,,,,,,990,,,,
BADASS,BadA--360,BadAss,,,,360,,,,528,,,,,,,,,,,,,,,1350,,,,
BADASS,BadA--370,BadAss,,,,370,,,,399,,,,,,,,,,,,,,,975,,,,
BADASS,BadA--440,BadAss,,,,440,,,,528,,,,,,,,,,,,,,,1650,,,,
BADASS,BadA--470,BadAss,,,,470,,,,313,,,,,,,,,,,,,,,900,,,,
BADASS,BadA--470,BadAss,,,,470,,,,399,,,,,,,,,,,,,,,1170,,,,
BADASS,BadA--540,BadAss,,,,540,,,,399,,,,,,,,,,,,,,,1350,,,,
BADASS,BadA--550,BadAss,,,,550,,,,528,,,,,,,,,,,,,,,1875,,,,
BADASS,BadA--560,BadAss,,,,560,,,,228,,,,,,,,,,,,,,,810,,,,
BADASS,BadA--570,BadAss,,,,570,,,,313,,,,,,,,,,,,,,,1125,,,,
BADASS,BadA--650,BadAss,,,,650,,,,228,,,,,,,,,,,,,,,960,,,,
BADASS,BadA--660,BadAss,,,,660,,,,399,,,,,,,,,,,,,,,1500,,,,
BADASS,BadA--690,BadAss,,,,690,,,,180,,,,,,,,,,,,,,,780,,,,
BADASS,BadA--700,BadAss,,,,700,,,,318,,,,,,,,,,,,,,,1350,,,,
BADASS,BadA--710,BadAss,,,,710,,,,184,,,,,,,,,,,,,,,810,,,,
BADASS,BadA--730,BadAss,,,,730,,,,528,,,,,,,,,,,,,,,2250,,,,
BADASS,BadA--780,BadAss,,,,780,,,,149,,,,,,,,,,,,,,,810,,,,
BADASS,BadA--790,BadAss,,,,790,,,,226,,,,,,,,,,,,,,,1050,,,,
BADASS,BadA--820,BadAss,,,,820,,,,93,,,,,,,,,,,,,,,375,,,,
BADASS,BadA--830,BadAss,,,,830,,,,399,,,,,,,,,,,,,,,1650,,,,
BADASS,BadA--870,BadAss,,,,870,,,,115,,,,,,,,,,,,,,,600,,,,
BADASS,BadA--880,BadAss,,,,880,,,,75,,,,,,,,,,,,,,,360,,,,
BADASS,BadA--890,BadAss,,,,890,,,,321,,,,,,,,,,,,,,,1575,,,,
BADASS,BadA--900,BadAss,,,,900,,,,58,,,,,,,,,,,,,,,240,,,,
BADASS,BadA--910,BadAss,,,,910,,,,149,,,,,,,,,,,,,,,975,,,,
BADASS,BadA--940,BadAss,,,,940,,,,185,,,,,,,,,,,,,,,1020,,,,
BADASS,BadA--970,BadAss,,,,970,,,,224,,,,,,,,,,,,,,,1350,,,,
BADASS,BadA--980,BadAss,,,,980,,,,115,,,,,,,,,,,,,,,690,,,,
BADASS,BadA--1030,BadAss,,,,1030,,,,181,,,,,,,,,,,,,,,1050,,,,
BADASS,BadA--1050,BadAss,,,,1050,,,,41,,,,,,,,,,,,,,,180,,,,
BADASS,BadA--1080,BadAss,,,,1080,,,,148,,,,,,,,,,,,,,,975,,,,
BADASS,BadA--1090,BadAss,,,,1090,,,,93,,,,,,,,,,,,,,,525,,,,
BADASS,BadA--1100,BadAss,,,,1100,,,,75,,,,,,,,,,,,,,,450,,,,
BADASS,BadA--1130,BadAss,,,,1130,,,,187,,,,,,,,,,,,,,,1200,,,,
BADASS,BadA--1220,BadAss,,,,1220,,,,58,,,,,,,,,,,,,,,330,,,,
BADASS,BadA--1300,BadAss,,,,1300,,,,117,,,,,,,,,,,,,,,900,,,,
BADASS,BadA--1310,BadAss,,,,1310,,,,93,,,,,,,,,,,,,,,660,,,,
BADASS,BadA--1350,BadAss,,,,1350,,,,149,,,,,,,,,,,,,,,1125,,,,
BADASS,BadA--1360,BadAss,,,,1360,,,,186,,,,,,,,,,,,,,,1425,,,,
BADASS,BadA--1440,BadAss,,,,1440,,,,41,,,,,,,,,,,,,,,210,,,,
BADASS,BadA--1480,BadAss,,,,1480,,,,75,,,,,,,,,,,,,,,555,,,,
BADASS,BadA--1560,BadAss,,,,1560,,,,117,,,,,,,,,,,,,,,975,,,,
BADASS,BadA--1630,BadAss,,,,1630,,,,93,,,,,,,,,,,,,,,720,,,,
BADASS,BadA--1680,BadAss,,,,1680,,,,58,,,,,,,,,,,,,,,480,,,,
BADASS,BadA--1800,BadAss,,,,1800,,,,75,,,,,,,,,,,,,,,660,,,,
BADASS,BadA--1820,BadAss,,,,1820,,,,149,,,,,,,,,,,,,,,1500,,,,
BADASS,BadA--1860,BadAss,,,,1860,,,,93,,,,,,,,,,,,,,,825,,,,
BADASS,BadA--1950,BadAss,,,,1950,,,,119,,,,,,,,,,,,,,,1170,,,,
BADASS,BadA--1960,BadAss,,,,1960,,,,41,,,,,,,,,,,,,,,300,,,,
BADASS,BadA--2300,BadAss,,,,2300,,,,75,,,,,,,,,,,,,,,825,,,,
BADASS,BadA--2350,BadAss,,,,2350,,,,58,,,,,,,,,,,,,,,630,,,,
BLACK WIDOW,Blac--313,Black Widow (ZTW),,,,313,,,,169,,,,,,,,,,,,,,,350,,,,
BLACK WIDOW,Blac--326,Black Widow (ZTW),,,,326,,,,203,,,,,,,,,,,,,,,350,,,,
BLACK WIDOW,Blac--330,Black Widow (ZTW),,,,330,,,,219,,,,,,,,,,,,,,,420,,,,
BLACK WIDOW,Blac--343,Black Widow (ZTW),,,,343,,,,188,,,,,,,,,,,,,,,400,,,,
BLACK WIDOW,Blac--382,Black Widow (ZTW),,,,382,,,,169,,,,,,,,,,,,,,,350,,,,
BLACK WIDOW,Blac--383,Black Widow (ZTW),,,,383,,,,203,,,,,,,,,,,,,,,490,,,,
BLACK WIDOW,Blac--394,Black Widow (ZTW),,,,394,,,,219,,,,,,,,,,,,,,,510,,,,
BLACK WIDOW,Blac--397,Black Widow (ZTW),,,,397,,,,188,,,,,,,,,,,,,,,450,,,,
BLACK WIDOW,Blac--415,Black Widow (ZTW),,,,415,,,,149,,,,,,,,,,,,,,,300,,,,
BLACK WIDOW,Blac--427,Black Widow (ZTW),,,,427,,,,135,,,,,,,,,,,,,,,240,,,,
BLACK WIDOW,Blac--452,Black Widow (ZTW),,,,452,,,,203,,,,,,,,,,,,,,,520,,,,
BLACK WIDOW,Blac--466,Black Widow (ZTW),,,,466,,,,188,,,,,,,,,,,,,,,480,,,,
BLACK WIDOW,Blac--547,Black Widow (ZTW),,,,547,,,,149,,,,,,,,,,,,,,,340,,,,
BLACK WIDOW,Blac--563,Black Widow (ZTW),,,,563,,,,188,,,,,,,,,,,,,,,430,,,,
BLACK WIDOW,Blac--588,Black Widow (ZTW),,,,588,,,,135,,,,,,,,,,,,,,,280,,,,
BLACK WIDOW,Blac--660,Black Widow (ZTW),,,,660,,,,66,,,,,,,,,,,,,,,370,,,,
BLACK WIDOW,Blac--677,Black Widow (ZTW),,,,677,,,,188,,,,,,,,,,,,,,,600,,,,
BLACK WIDOW,Blac--726,Black Widow (ZTW),,,,726,,,,135,,,,,,,,,,,,,,,310,,,,
BLACK WIDOW,Blac--766,Black Widow (ZTW),,,,766,,,,149,,,,,,,,,,,,,,,600,,,,
BLACK WIDOW,Blac--857,Black Widow (ZTW),,,,857,,,,66,,,,,,,,,,,,,,,370,,,,
BLACK WIDOW,Blac--954,Black Widow (ZTW),,,,954,,,,66,,,,,,,,,,,,,,,370,,,,
BLACK WIDOW,Blac--1041,Black Widow (ZTW),,,,1041,,,,43,,,,,,,,,,,,,,,320,,,,
BLACK WIDOW,Blac--1200,Black Widow (ZTW),,,,1200,,,,43,,,,,,,,,,,,,,,220,,,,
BLACK WIDOW,Blac--1890,Black Widow (ZTW),,,,1890,,,,43,,,,,,,,,,,,,,,220,,,,
BLACK WIDOW,Blac--1962,Black Widow (ZTW),,,,1962,,,,34,,,,,,,,,,,,,,,160,,,,
BLACK WIDOW,Blac--1970,Black Widow (ZTW),,,,1970,,,,41,,,,,,,,,,,,,,,200,,,,
BLACK WIDOW,Blac--2092,Black Widow (ZTW),,,,2092,,,,34,,,,,,,,,,,,,,,160,,,,
BLACK WIDOW,Blac--2120,Black Widow (ZTW),,,,2120,,,,43,,,,,,,,,,,,,,,220,,,,
BLACK WIDOW,Blac--2180,Black Widow (ZTW),,,,2180,,,,41,,,,,,,,,,,,,,,200,,,,
BLACK WIDOW,Blac--2300,Black Widow (ZTW),,,,2300,,,,34,,,,,,,,,,,,,,,160,,,,
BLACK WIDOW,Blac--2342,Black Widow (ZTW),,,,2342,,,,28,,,,,,,,,,,,,,,180,,,,
BLACK WIDOW,Blac--2430,Black Widow (ZTW),,,,2430,,,,41,,,,,,,,,,,,,,,200,,,,
BLACKMAGIC,Blac--800,BlackMagic,,,,800,,,,140,,,,,,,,,,,,,,,650,,,,
BLACKMAGIC,Blac--870,BlackMagic,,,,870,,,,109,,,,,,,,,,,,,,,500,,,,
BLACKMAGIC,Blac--880,BlackMagic,,,,880,,,,69,,,,,,,,,,,,,,,400,,,,
BLACKMAGIC,Blac--920,BlackMagic,,,,920,,,,140,,,,,,,,,,,,,,,650,,,,
BLACKMAGIC,Blac--980,BlackMagic,,,,980,,,,58,,,,,,,,,,,,,,,310,,,,
BLACKMAGIC,Blac--980,BlackMagic,,,,980,,,,58,,,,,,,,,,,,,,,190,,,,
BLACKMAGIC,Blac--1000,BlackMagic,,,,1000,,,,109,,,,,,,,,,,,,,,500,,,,
BLACKMAGIC,Blac--1100,BlackMagic,,,,1100,,,,109,,,,,,,,,,,,,,,500,,,,
BLACKMAGIC,Blac--1250,BlackMagic,,,,1250,,,,58,,,,,,,,,,,,,,,310,,,,
BLACKMAGIC,Blac--1250,BlackMagic,,,,1250,,,,58,,,,,,,,,,,,,,,200,,,,
BLACKMAGIC,Blac--1250,BlackMagic,,,,1250,,,,69,,,,,,,,,,,,,,,400,,,,
BLACKMAGIC,Blac--1260,BlackMagic,,,,1260,,,,46,,,,,,,,,,,,,,,190,,,,
BLACKMAGIC,Blac--1400,BlackMagic,,,,1400,,,,58,,,,,,,,,,,,,,,310,,,,
BLACKMAGIC,Blac--1480,BlackMagic,,,,1480,,,,22,,,,,,,,,,,,,,,110,,,,
BLACKMAGIC,Blac--1480,BlackMagic,,,,1480,,,,26,,,,,,,,,,,,,,,65,,,,
BLACKMAGIC,Blac--1800,BlackMagic,,,,1800,,,,22,,,,,,,,,,,,,,,120,,,,
BLACKMAGIC,Blac--1800,BlackMagic,,,,1800,,,,26,,,,,,,,,,,,,,,72,,,,
BLACKMAGIC,Blac--2350,BlackMagic,,,,2350,,,,58,,,,,,,,,,,,,,,350,,,,
BLACKMAGIC,Blac--2600,BlackMagic,,,,2600,,,,46,,,,,,,,,,,,,,,290,,,,
BLACKMAGIC,Blac--2700,BlackMagic,,,,2700,,,,46,,,,,,,,,,,,,,,220,,,,
BROTHERHOBBY,Brot--98,BrotherHobby,,,,98,,,,606,,,,,,,,,,,,,,,200,,,,
BROTHERHOBBY,Brot--130,BrotherHobby,,,,130,,,,488,,,,,,,,,,,,,,,1265,,,,
BROTHERHOBBY,Brot--167,BrotherHobby,,,,167,,,,351,,,,,,,,,,,,,,,170,,,,
BROTHERHOBBY,Brot--170,BrotherHobby,,,,170,,,,358,,,,,,,,,,,,,,,1240,,,,
BROTHERHOBBY,Brot--170,BrotherHobby,,,,170,,,,339,,,,,,,,,,,,,,,1240,,,,
BROTHERHOBBY,Brot--290,BrotherHobby,,,,290,,,,358,,,,,,,,,,,,,,,1155,,,,
BROTHERHOBBY,Brot--290,BrotherHobby,,,,290,,,,339,,,,,,,,,,,,,,,1155,,,,
BROTHERHOBBY,Brot--330,BrotherHobby,,,,330,,,,358,,,,,,,,,,,,,,,895,,,,
BROTHERHOBBY,Brot--330,BrotherHobby,,,,330,,,,339,,,,,,,,,,,,,,,895,,,,
BROTHERHOBBY,Brot--380,BrotherHobby,,,,380,,,,262,,,,,,,,,,,,,,,2370,,,,
BROTHERHOBBY,Brot--490,BrotherHobby,,,,490,,,,117,,,,,,,,,,,,,,,785,,,,
BROTHERHOBBY,Brot--520,BrotherHobby,,,,520,,,,262,,,,,,,,,,,,,,,1630,,,,
BROTHERHOBBY,Brot--620,BrotherHobby,,,,620,,,,94,,,,,,,,,,,,,,,1510,,,,
BROTHERHOBBY,Brot--640,BrotherHobby,,,,640,,,,116,,,,,,,,,,,,,,,1150,,,,
BROTHERHOBBY,Brot--680,BrotherHobby,,,,680,,,,262,,,,,,,,,,,,,,,1470,,,,
BROTHERHOBBY,Brot--750,BrotherHobby,,,,750,,,,94,,,,,,,,,,,,,,,1395,,,,
BROTHERHOBBY,Brot--800,BrotherHobby,,,,800,,,,262,,,,,,,,,,,,,,,1820,,,,
BROTHERHOBBY,Brot--810,BrotherHobby,,,,810,,,,94,,,,,,,,,,,,,,,1305,,,,
BROTHERHOBBY,Brot--900,BrotherHobby,,,,900,,,,79,,,,,,,,,,,,,,,805,,,,
BROTHERHOBBY,Brot--900,BrotherHobby,,,,900,,,,116,,,,,,,,,,,,,,,1665,,,,
BROTHERHOBBY,Brot--1050,BrotherHobby,,,,1050,,,,94,,,,,,,,,,,,,,,1295,,,,
BROTHERHOBBY,Brot--1050,BrotherHobby,,,,1050,,,,116,,,,,,,,,,,,,,,1330,,,,
BROTHERHOBBY,Brot--1115,BrotherHobby,,,,1115,,,,79,,,,,,,,,,,,,,,1290,,,,
BROTHERHOBBY,Brot--1150,BrotherHobby,,,,1150,,,,64,,,,,,,,,,,,,,,1125,,,,
BROTHERHOBBY,Brot--1180,BrotherHobby,,,,1180,,,,63,,,,,,,,,,,,,,,1030,,,,
BROTHERHOBBY,Brot--1200,BrotherHobby,,,,1200,,,,40,,,,,,,,,,,,,,,800,,,,
BROTHERHOBBY,Brot--1200,BrotherHobby,,,,1200,,,,116,,,,,,,,,,,,,,,2055,,,,
BROTHERHOBBY,Brot--1300,BrotherHobby,,,,1300,,,,48,,,,,,,,,,,,,,,1055,,,,
BROTHERHOBBY,Brot--1300,BrotherHobby,,,,1300,,,,64,,,,,,,,,,,,,,,1005,,,,
BROTHERHOBBY,Brot--1500,BrotherHobby,,,,1500,,,,40,,,,,,,,,,,,,,,890,,,,
BROTHERHOBBY,Brot--1550,BrotherHobby,,,,1550,,,,2023-03-16 00:00:00,,,,,,,,,,,,,,,320,,,,
BROTHERHOBBY,Brot--1700,BrotherHobby,,,,1700,,,,48,,,,,,,,,,,,,,,1170,,,,
BROTHERHOBBY,Brot--1700,BrotherHobby,,,,1700,,,,2023-09-14 00:00:00,,,,,,,,,,,,,,,335,,,,
BROTHERHOBBY,Brot--1750,BrotherHobby,,,,1750,,,,40,,,,,,,,,,,,,,,830,,,,
BROTHERHOBBY,Brot--1850,BrotherHobby,,,,1850,,,,40,,,,,,,,,,,,,,,1025,,,,
BROTHERHOBBY,Brot--1900,BrotherHobby,,,,1900,,,,2023-03-16 00:00:00,,,,,,,,,,,,,,,235,,,,
BROTHERHOBBY,Brot--1950,BrotherHobby,,,,1950,,,,2023-09-14 00:00:00,,,,,,,,,,,,,,,445,,,,
BROTHERHOBBY,Brot--2100,BrotherHobby,,,,2100,,,,2023-09-14 00:00:00,,,,,,,,,,,,,,,210,,,,
BROTHERHOBBY,Brot--2200,BrotherHobby,,,,2200,,,,40,,,,,,,,,,,,,,,960,,,,
BROTHERHOBBY,Brot--2650,BrotherHobby,,,,2650,,,,12,,,,,,,,,,,,,,,230,,,,
BROTHERHOBBY,Brot--2800,BrotherHobby,,,,2800,,,,21,,,,,,,,,,,,,,,620,,,,
BROTHERHOBBY,Brot--2950,BrotherHobby,,,,2950,,,,12,,,,,,,,,,,,,,,285,,,,
BROTHERHOBBY,Brot--3100,BrotherHobby,,,,3100,,,,2023-03-16 00:00:00,,,,,,,,,,,,,,,650,,,,
BROTHERHOBBY,Brot--3150,BrotherHobby,,,,3150,,,,2023-09-14 00:00:00,,,,,,,,,,,,,,,510,,,,
